seed,agent,K,F,T,stakes,structure,total_reward,total_penalty,utility,cognitive_cost,cost_adjusted_utility,dual_picks,switches
41,Dot,200,5,80,1.0,structured,-2.241420921157536,70.58490810353847,-72.82632902469601,0.09,-72.91632902469601,0.0,0.0
41,Linear,200,5,80,1.0,structured,82.33442397669788,4196.356181058155,-4114.0217570814575,18.609,-4132.630757081458,0.0,0.0
41,Network-Full,200,5,80,1.0,structured,65.8920048317742,0.95554232418599,64.93646250758822,1.783,63.153462507588216,0.0,0.0
41,Network-NoTest,200,5,80,1.0,structured,64.20378857269085,1.2022345425738092,63.00155403011704,1.756,61.24555403011704,0.0,0.0
41,Network-NoUpdate,200,5,80,1.0,structured,71.61131223930852,0.14536796264226548,71.46594427666625,1.7469999999999999,69.71894427666625,0.0,0.0
42,Dot,50,5,80,0.0,structured,10.698533303395637,0.0,10.698533303395637,0.09,10.608533303395637,0.0,0.0
42,Linear,50,5,80,0.0,structured,59.02569954396436,0.0,59.02569954396436,4.91,54.115699543964354,0.0,0.0
42,Network-Full,50,5,80,0.0,structured,62.55329807547631,0.0,62.55329807547631,1.756,60.79729807547631,0.0,0.0
42,Network-NoTest,50,5,80,0.0,structured,33.70422272932006,0.0,33.70422272932006,1.729,31.97522272932006,0.0,0.0
42,Network-NoUpdate,50,5,80,0.0,structured,47.339164668388825,0.0,47.339164668388825,1.765,45.574164668388825,0.0,0.0
42,Dot,50,5,80,0.25,structured,-8.247725481589734,6.932851619769903,-15.180577101359638,0.09,-15.270577101359638,1.0,0.0
42,Linear,50,5,80,0.25,structured,112.52673985480422,3.575412408183922,108.9513274466203,5.057,103.8943274466203,0.0,0.0
42,Network-Full,50,5,80,0.25,structured,113.59227657844994,0.000633861950851195,113.5916427164991,1.756,111.8356427164991,20.0,0.0
42,Network-NoTest,50,5,80,0.25,structured,112.64166905679676,1.6353541467861255,111.00631491001063,1.738,109.26831491001063,16.0,0.0
42,Network-NoUpdate,50,5,80,0.25,structured,105.95303007819321,0.015924930277409967,105.9371051479158,1.729,104.2081051479158,12.0,0.0
42,Dot,50,5,80,0.5,structured,4.982466399577098,98.07310626879469,-93.0906398692176,0.09,-93.1806398692176,3.0,0.0
42,Linear,50,5,80,0.5,structured,6.936690166834567,417.5478591594189,-410.61116899258434,5.155,-415.7661689925843,0.0,0.0
42,Network-Full,50,5,80,0.5,structured,50.62622774642136,0.009888246665037691,50.61633949975632,1.684,48.932339499756324,1.0,0.0
42,Network-NoTest,50,5,80,0.5,structured,58.12714234322212,0.00046894313098438717,58.126673400091136,1.7469999999999999,56.379673400091136,0.0,0.0
42,Network-NoUpdate,50,5,80,0.5,structured,52.13022782420559,0.0009479565773994586,52.12927986762819,1.756,50.37327986762819,0.0,0.0
42,Dot,50,5,80,0.75,structured,-4.738157947311984,139.1724394817369,-143.91059742904886,0.09,-144.00059742904887,4.0,0.0
42,Linear,50,5,80,0.75,structured,46.99984514627317,227.05634673724302,-180.05650159096984,5.106,-185.16250159096984,0.0,0.0
42,Network-Full,50,5,80,0.75,structured,31.462347690906434,2.4756819638163226,28.986665727090113,1.765,27.221665727090112,0.0,0.0
42,Network-NoTest,50,5,80,0.75,structured,39.245717218417255,2.250937925071959,36.994779293345296,1.783,35.211779293345295,0.0,0.0
42,Network-NoUpdate,50,5,80,0.75,structured,30.138238792446646,1.2187937324833147,28.91944505996333,1.72,27.19944505996333,0.0,0.0
42,Dot,50,5,80,1.0,structured,2.0636111010964027,13.634634293157749,-11.571023192061347,0.09,-11.661023192061347,0.0,0.0
42,Linear,50,5,80,1.0,structured,-2.5730474493154376,668.110725396193,-670.6837728455084,5.008,-675.6917728455085,1.0,0.0
42,Network-Full,50,5,80,1.0,structured,44.984952703592626,0.9684023714641525,44.016550332128475,1.738,42.278550332128475,0.0,0.0
42,Network-NoTest,50,5,80,1.0,structured,44.5966227689566,1.2030069722376198,43.39361579671898,1.737,41.65661579671898,1.0,0.0
42,Network-NoUpdate,50,5,80,1.0,structured,57.64013612639731,2.0424573992217017,55.597678727175605,1.773,53.8246787271756,7.0,0.0
42,Dot,200,5,80,0.0,structured,-9.424326645494856,0.0,-9.424326645494856,0.09,-9.514326645494856,0.0,0.0
42,Linear,200,5,80,0.0,structured,99.81387894335698,0.0,99.81387894335698,17.813000000000002,82.00087894335698,0.0,0.0
42,Network-Full,200,5,80,0.0,structured,122.15974089277258,0.0,122.15974089277258,1.765,120.39474089277257,0.0,0.0
42,Network-NoTest,200,5,80,0.0,structured,130.59376539596497,0.0,130.59376539596497,1.774,128.81976539596496,0.0,0.0
42,Network-NoUpdate,200,5,80,0.0,structured,101.921375615269,0.0,101.921375615269,1.702,100.219375615269,0.0,0.0
42,Dot,200,5,80,0.25,structured,3.7517420002030284,9.391265614788399,-5.63952361458537,0.09,-5.72952361458537,0.0,0.0
42,Linear,200,5,80,0.25,structured,72.37536070510512,1906.5174711614993,-1834.1421104563942,19.604,-1853.7461104563943,0.0,0.0
42,Network-Full,200,5,80,0.25,structured,59.92009202900477,0.2224680304445531,59.69762399856022,1.783,57.91462399856022,3.0,0.0
42,Network-NoTest,200,5,80,0.25,structured,54.240374456759106,0.9103048408153489,53.330069615943756,1.756,51.574069615943756,2.0,0.0
42,Network-NoUpdate,200,5,80,0.25,structured,55.28970958809178,0.13554736549538515,55.1541622225964,1.738,53.4161622225964,4.0,0.0
42,Dot,200,5,80,0.5,structured,3.8396123847746884,0.11212736173723023,3.7274850230374583,0.09,3.6374850230374585,9.0,0.0
42,Linear,200,5,80,0.5,structured,128.45614627344497,2340.1029319283643,-2211.6467856549193,19.006999999999998,-2230.6537856549194,31.0,0.0
42,Network-Full,200,5,80,0.5,structured,85.07185126805615,0.03942161428871915,85.03242965376744,1.756,83.27642965376744,21.0,0.0
42,Network-NoTest,200,5,80,0.5,structured,82.16377582206673,1.5105175488609213,80.65325827320581,1.756,78.89725827320581,18.0,0.0
42,Network-NoUpdate,200,5,80,0.5,structured,84.90053830800677,1.3072158091530957,83.59332249885368,1.756,81.83732249885368,18.0,0.0
42,Dot,200,5,80,0.75,structured,-15.032236929418694,0.2998367932917283,-15.332073722710422,0.09,-15.422073722710422,0.0,0.0
42,Linear,200,5,80,0.75,structured,84.76563320178454,3448.7694055657576,-3364.003772363973,19.006999999999998,-3383.010772363973,0.0,0.0
42,Network-Full,200,5,80,0.75,structured,54.73294984648696,8.451557127786558e-05,54.73286533091568,1.783,52.94986533091568,2.0,0.0
42,Network-NoTest,200,5,80,0.75,structured,63.412500011136274,0.5507821607651444,62.86171785037113,1.765,61.09671785037113,5.0,0.0
42,Network-NoUpdate,200,5,80,0.75,structured,57.596481449811016,7.054461050048921e-05,57.596410905200514,1.765,55.831410905200514,3.0,0.0
42,Dot,200,5,80,1.0,structured,13.38784472059922,24.728228007917295,-11.340383287318074,0.09,-11.430383287318074,5.0,0.0
42,Linear,200,5,80,1.0,structured,100.8298194360993,942.385567379926,-841.5557479438266,19.405,-860.9607479438266,0.0,0.0
42,Network-Full,200,5,80,1.0,structured,56.15193537337662,0.3245073768655602,55.827427996511055,1.765,54.062427996511055,13.0,0.0
42,Network-NoTest,200,5,80,1.0,structured,59.57762911319507,0.38639487713824516,59.19123423605683,1.756,57.43523423605683,10.0,0.0
42,Network-NoUpdate,200,5,80,1.0,structured,51.36140198889901,0.131694221322455,51.229707767576556,1.72,49.50970776757656,12.0,0.0
43,Dot,50,5,80,0.0,structured,0.026148074704510194,0.0,0.026148074704510194,0.09,-0.0638519252954898,0.0,0.0
43,Linear,50,5,80,0.0,structured,85.15990549530284,0.0,85.15990549530284,4.959,80.20090549530283,0.0,0.0
43,Network-Full,50,5,80,0.0,structured,42.502032799154954,0.0,42.502032799154954,1.7469999999999999,40.755032799154954,0.0,0.0
43,Network-NoTest,50,5,80,0.0,structured,77.80090644318983,0.0,77.80090644318983,1.765,76.03590644318983,0.0,0.0
43,Network-NoUpdate,50,5,80,0.0,structured,41.855803146136445,0.0,41.855803146136445,1.756,40.099803146136445,0.0,0.0
43,Dot,50,5,80,0.25,structured,-7.123442358368489,1.305249477089902,-8.428691835458391,0.09,-8.518691835458391,6.0,0.0
43,Linear,50,5,80,0.25,structured,74.99070546959635,1644.3588096123046,-1569.3681041427083,4.959,-1574.3271041427083,2.0,0.0
43,Network-Full,50,5,80,0.25,structured,51.47558550508996,1.2447719127156267,50.23081359237433,1.711,48.519813592374334,10.0,0.0
43,Network-NoTest,50,5,80,0.25,structured,51.44534512246942,0.08500242269427508,51.360342699775146,1.765,49.595342699775145,2.0,0.0
43,Network-NoUpdate,50,5,80,0.25,structured,45.800798668355625,0.032452702665255184,45.76834596569037,1.72,44.04834596569037,11.0,0.0
43,Dot,50,5,80,0.5,structured,5.598569921546488,2.2513911295473723,3.347178791999116,0.09,3.257178791999116,0.0,0.0
43,Linear,50,5,80,0.5,structured,57.59197175727612,5.114301681351627,52.47767007592449,5.057,47.42067007592449,0.0,0.0
43,Network-Full,50,5,80,0.5,structured,53.22203542487809,0.3609393484536345,52.86109607642445,1.756,51.10509607642445,0.0,0.0
43,Network-NoTest,50,5,80,0.5,structured,49.71101929584995,0.3928108628301724,49.31820843301978,1.756,47.56220843301978,0.0,0.0
43,Network-NoUpdate,50,5,80,0.5,structured,43.01194018057198,0.6561456913848503,42.35579448918713,1.702,40.653794489187135,0.0,0.0
43,Dot,50,5,80,0.75,structured,-8.54349865723701,105.6508160947268,-114.19431475196382,0.09,-114.28431475196382,2.0,0.0
43,Linear,50,5,80,0.75,structured,67.9551520744461,437.3696329115339,-369.4144808370878,5.008,-374.4224808370878,0.0,0.0
43,Network-Full,50,5,80,0.75,structured,80.73398881285652,0.5476634040906514,80.18632540876587,1.765,78.42132540876587,0.0,0.0
43,Network-NoTest,50,5,80,0.75,structured,81.28135488225853,0.0578400935919882,81.22351478866653,1.765,79.45851478866653,0.0,0.0
43,Network-NoUpdate,50,5,80,0.75,structured,80.66896998620408,0.04468026380943354,80.62428972239464,1.765,78.85928972239464,0.0,0.0
43,Dot,50,5,80,1.0,structured,-4.229508675428253,104.33187323408279,-108.56138190951104,0.09,-108.65138190951104,1.0,0.0
43,Linear,50,5,80,1.0,structured,96.12798434688376,1969.664056348835,-1873.5360720019512,5.253,-1878.7890720019511,0.0,0.0
43,Network-Full,50,5,80,1.0,structured,102.20670676910584,0.00516216397778993,102.20154460512805,1.7469999999999999,100.45454460512805,29.0,0.0
43,Network-NoTest,50,5,80,1.0,structured,117.24218127065625,0.6026303126383372,116.6395509580179,1.756,114.8835509580179,36.0,0.0
43,Network-NoUpdate,50,5,80,1.0,structured,111.47896622137444,0.10836714225633526,111.3705990791181,1.765,109.6055990791181,35.0,0.0
43,Dot,200,5,80,0.0,structured,-8.351503105696516,0.0,-8.351503105696516,0.09,-8.441503105696516,0.0,0.0
43,Linear,200,5,80,0.0,structured,107.65776655915954,0.0,107.65776655915954,18.609,89.04876655915953,0.0,0.0
43,Network-Full,200,5,80,0.0,structured,148.348416016847,0.0,148.348416016847,1.7469999999999999,146.601416016847,0.0,0.0
43,Network-NoTest,200,5,80,0.0,structured,133.87067184791607,0.0,133.87067184791607,1.738,132.13267184791607,0.0,0.0
43,Network-NoUpdate,200,5,80,0.0,structured,127.12299863747266,0.0,127.12299863747266,1.729,125.39399863747266,0.0,0.0
43,Dot,200,5,80,0.25,structured,-12.860387306949503,2.154181571469892,-15.014568878419396,0.09,-15.104568878419396,0.0,0.0
43,Linear,200,5,80,0.25,structured,127.13220598851353,2275.4657898287346,-2148.333583840221,19.006999999999998,-2167.340583840221,0.0,0.0
43,Network-Full,200,5,80,0.25,structured,63.955838473049695,0.8216588205708313,63.13417965247886,1.756,61.37817965247886,3.0,0.0
43,Network-NoTest,200,5,80,0.25,structured,43.210222597606894,0.4264216172949947,42.7838009803119,1.765,41.0188009803119,2.0,0.0
43,Network-NoUpdate,200,5,80,0.25,structured,71.14447666057522,0.15880396666660274,70.98567269390863,1.765,69.22067269390863,6.0,0.0
43,Dot,200,5,80,0.5,structured,6.263170376547039,4.983057137926584,1.280113238620455,0.09,1.190113238620455,9.0,0.0
43,Linear,200,5,80,0.5,structured,-13.43046392130447,272.5001920609126,-285.93065598221705,19.405,-305.3356559822171,0.0,0.0
43,Network-Full,200,5,80,0.5,structured,97.67322637588448,0.23931024979005702,97.43391612609443,1.7469999999999999,95.68691612609443,39.0,0.0
43,Network-NoTest,200,5,80,0.5,structured,100.42292090725594,0.16256206848542942,100.26035883877051,1.756,98.50435883877051,39.0,0.0
43,Network-NoUpdate,200,5,80,0.5,structured,101.00736132147189,0.015353884808510077,100.99200743666339,1.729,99.26300743666339,44.0,0.0
43,Dot,200,5,80,0.75,structured,8.004413762910167,179.71169617315178,-171.70728241024162,0.09,-171.79728241024162,0.0,0.0
43,Linear,200,5,80,0.75,structured,50.73552546430332,1947.6902247102869,-1896.9546992459836,19.206,-1916.1606992459836,0.0,0.0
43,Network-Full,200,5,80,0.75,structured,52.89035312240569,0.02497672566085951,52.865376396744836,1.756,51.109376396744835,1.0,0.0
43,Network-NoTest,200,5,80,0.75,structured,56.89104798284785,0.07923399539575761,56.81181398745209,1.783,55.02881398745209,0.0,0.0
43,Network-NoUpdate,200,5,80,0.75,structured,56.18727850202881,0.23071140397487955,55.95656709805393,1.801,54.15556709805393,0.0,0.0
43,Dot,200,5,80,1.0,structured,0.9485174945550472,16.70382638254791,-15.755308887992863,0.09,-15.845308887992863,0.0,0.0
43,Linear,200,5,80,1.0,structured,118.77573781864545,2770.2797151622985,-2651.503977343653,18.808,-2670.311977343653,0.0,0.0
43,Network-Full,200,5,80,1.0,structured,72.40652566638182,0.38035197363117096,72.02617369275066,1.765,70.26117369275066,5.0,0.0
43,Network-NoTest,200,5,80,1.0,structured,82.94287759416102,0.2118080172142527,82.73106957694677,1.7469999999999999,80.98406957694677,6.0,0.0
43,Network-NoUpdate,200,5,80,1.0,structured,74.05055885109196,0.07709021551231521,73.97346863557965,1.756,72.21746863557965,3.0,0.0
44,Dot,50,5,80,0.0,structured,6.739840840640351,0.0,6.739840840640351,0.09,6.649840840640351,0.0,0.0
44,Linear,50,5,80,0.0,structured,124.11432037253405,0.0,124.11432037253405,5.057,119.05732037253405,0.0,0.0
44,Network-Full,50,5,80,0.0,structured,40.124437356142906,0.0,40.124437356142906,1.756,38.368437356142906,0.0,0.0
44,Network-NoTest,50,5,80,0.0,structured,116.14455040469124,0.0,116.14455040469124,1.756,114.38855040469124,0.0,0.0
44,Network-NoUpdate,50,5,80,0.0,structured,106.4711514407781,0.0,106.4711514407781,1.738,104.7331514407781,0.0,0.0
44,Dot,50,5,80,0.25,structured,-0.6182521161678598,0.028107018589223598,-0.6463591347570834,0.09,-0.7363591347570834,0.0,0.0
44,Linear,50,5,80,0.25,structured,86.53040714062585,380.8928557698116,-294.36244862918574,5.204,-299.56644862918574,0.0,0.0
44,Network-Full,50,5,80,0.25,structured,67.37765978301262,3.1224935460133247,64.25516623699929,1.765,62.490166236999286,14.0,0.0
44,Network-NoTest,50,5,80,0.25,structured,82.6426656540124,3.69249215419691,78.95017349981549,1.774,77.17617349981549,25.0,0.0
44,Network-NoUpdate,50,5,80,0.25,structured,90.99567314344772,6.428274867078736,84.56739827636898,1.756,82.81139827636898,27.0,0.0
44,Dot,50,5,80,0.5,structured,-15.969105720065059,2.0966871643985505,-18.065792884463608,0.09,-18.155792884463608,1.0,0.0
44,Linear,50,5,80,0.5,structured,158.49530183860264,3925.5187896314683,-3767.0234877928656,5.253,-3772.2764877928657,0.0,0.0
44,Network-Full,50,5,80,0.5,structured,128.29613260966514,0.042256415106267986,128.25387619455887,1.774,126.47987619455887,24.0,0.0
44,Network-NoTest,50,5,80,0.5,structured,137.7386772962715,0.004326932953523599,137.734350363318,1.756,135.978350363318,26.0,0.0
44,Network-NoUpdate,50,5,80,0.5,structured,134.42452615383036,0.07026332905598442,134.35426282477437,1.765,132.58926282477438,26.0,0.0
44,Dot,50,5,80,0.75,structured,-0.18017099175645496,130.5599422801199,-130.74011327187637,0.09,-130.83011327187637,2.0,0.0
44,Linear,50,5,80,0.75,structured,40.83339836526676,748.467379089027,-707.6339807237603,5.155,-712.7889807237602,0.0,0.0
44,Network-Full,50,5,80,0.75,structured,22.115588351760728,0.05682835614126313,22.058759995619464,1.783,20.275759995619463,0.0,0.0
44,Network-NoTest,50,5,80,0.75,structured,34.993086078793596,0.04737495711867806,34.94571112167492,1.738,33.20771112167492,0.0,0.0
44,Network-NoUpdate,50,5,80,0.75,structured,43.65803906264113,0.07281925843091974,43.58521980421021,1.702,41.88321980421021,1.0,0.0
44,Dot,50,5,80,1.0,structured,14.241553782008046,8.072447916001865,6.169105866006181,0.09,6.079105866006181,3.0,0.0
44,Linear,50,5,80,1.0,structured,11.81707957546451,131.788182493286,-119.9711029178215,5.204,-125.17510291782149,0.0,0.0
44,Network-Full,50,5,80,1.0,structured,8.716033486942292,0.13415406005772684,8.581879426884566,1.7469999999999999,6.834879426884566,0.0,0.0
44,Network-NoTest,50,5,80,1.0,structured,7.985018185269219,0.012867649878976298,7.972150535390242,1.729,6.243150535390242,0.0,0.0
44,Network-NoUpdate,50,5,80,1.0,structured,7.879124886836137,0.2997604139079284,7.579364472928209,1.801,5.778364472928208,0.0,0.0
44,Dot,200,5,80,0.0,structured,1.8002054189627283,0.0,1.8002054189627283,0.09,1.7102054189627283,0.0,0.0
44,Linear,200,5,80,0.0,structured,64.02050197477224,0.0,64.02050197477224,19.206,44.81450197477224,0.0,0.0
44,Network-Full,200,5,80,0.0,structured,79.76431436115652,0.0,79.76431436115652,1.738,78.02631436115652,0.0,0.0
44,Network-NoTest,200,5,80,0.0,structured,23.237995825459578,0.0,23.237995825459578,1.774,21.463995825459577,0.0,0.0
44,Network-NoUpdate,200,5,80,0.0,structured,84.42512276427965,0.0,84.42512276427965,1.756,82.66912276427965,0.0,0.0
44,Dot,200,5,80,0.25,structured,-17.09135510764081,33.03604097776308,-50.12739608540389,0.09,-50.21739608540389,5.0,0.0
44,Linear,200,5,80,0.25,structured,-51.614965416903665,90.47486059939148,-142.08982601629515,19.604,-161.69382601629513,0.0,0.0
44,Network-Full,200,5,80,0.25,structured,35.71661416942842,0.024525319947080515,35.69208884948134,1.765,33.927088849481336,9.0,0.0
44,Network-NoTest,200,5,80,0.25,structured,25.314770770809872,0.12520989044918762,25.189560880360684,1.72,23.469560880360685,8.0,0.0
44,Network-NoUpdate,200,5,80,0.25,structured,32.64547321314536,0.023184167479893603,32.62228904566547,1.711,30.91128904566547,11.0,0.0
44,Dot,200,5,80,0.5,structured,24.00341835188676,149.78720468861687,-125.7837863367301,0.09,-125.8737863367301,2.0,0.0
44,Linear,200,5,80,0.5,structured,59.816863432561945,46.66742938621218,13.149434046349768,18.41,-5.260565953650232,0.0,0.0
44,Network-Full,200,5,80,0.5,structured,68.5043121083462,0.0003393179612663222,68.50397279038494,1.774,66.72997279038493,4.0,0.0
44,Network-NoTest,200,5,80,0.5,structured,66.6805401513037,0.03389182654708847,66.64664832475661,1.792,64.85464832475661,4.0,0.0
44,Network-NoUpdate,200,5,80,0.5,structured,67.23958570915951,0.003965616115152584,67.23562009304436,1.792,65.44362009304436,7.0,0.0
44,Dot,200,5,80,0.75,structured,4.174464892385102,5.609464568107882,-1.4349996757227794,0.09,-1.5249996757227795,7.0,0.0
44,Linear,200,5,80,0.75,structured,10.535685518808242,28.91829840268864,-18.382612883880398,19.604,-37.9866128838804,0.0,0.0
44,Network-Full,200,5,80,0.75,structured,11.808616354820579,1.1580546943718413,10.650561660448737,1.7469999999999999,8.903561660448737,0.0,0.0
44,Network-NoTest,200,5,80,0.75,structured,73.66805830381286,0.31341823853449235,73.35464006527836,1.738,71.61664006527836,9.0,0.0
44,Network-NoUpdate,200,5,80,0.75,structured,67.1226663039805,0.10345829408931084,67.01920800989119,1.7469999999999999,65.27220800989119,7.0,0.0
44,Dot,200,5,80,1.0,structured,-3.9216601180823165,16.573410880802676,-20.49507099888499,0.09,-20.58507099888499,1.0,0.0
44,Linear,200,5,80,1.0,structured,66.64733351352166,384.9557515709178,-318.3084180573961,19.006999999999998,-337.31541805739613,0.0,0.0
44,Network-Full,200,5,80,1.0,structured,62.53090340609672,0.473700512271625,62.05720289382509,1.783,60.27420289382509,0.0,0.0
44,Network-NoTest,200,5,80,1.0,structured,13.04306385926976,3.070791810803856,9.972272048465904,1.783,8.189272048465904,1.0,0.0
44,Network-NoUpdate,200,5,80,1.0,structured,56.93859855504205,0.006640218759695005,56.93195833628236,1.738,55.19395833628236,0.0,0.0
45,Dot,50,5,80,0.0,structured,-4.32933039439167,0.0,-4.32933039439167,0.09,-4.41933039439167,0.0,0.0
45,Linear,50,5,80,0.0,structured,45.555049604872586,0.0,45.555049604872586,5.008,40.54704960487258,0.0,0.0
45,Network-Full,50,5,80,0.0,structured,154.8576357983816,0.0,154.8576357983816,1.693,153.1646357983816,0.0,0.0
45,Network-NoTest,50,5,80,0.0,structured,151.93279493425322,0.0,151.93279493425322,1.65,150.28279493425322,0.0,0.0
45,Network-NoUpdate,50,5,80,0.0,structured,166.84120034081135,0.0,166.84120034081135,1.723,165.11820034081134,0.0,0.0
45,Dot,50,5,80,0.25,structured,6.672500476280126,110.09431493404978,-103.42181445776966,0.09,-103.51181445776966,2.0,0.0
45,Linear,50,5,80,0.25,structured,122.96792545089998,89.68963976379186,33.278285687108124,5.008,28.270285687108125,0.0,0.0
45,Network-Full,50,5,80,0.25,structured,12.985043022774281,0.04750109670603153,12.93754192606825,1.756,11.181541926068249,0.0,0.0
45,Network-NoTest,50,5,80,0.25,structured,75.90482217497872,1.8914639666770845,74.01335820830164,1.756,72.25735820830164,14.0,0.0
45,Network-NoUpdate,50,5,80,0.25,structured,67.7984103865839,0.15802496923057086,67.64038541735333,1.7469999999999999,65.89338541735333,11.0,0.0
45,Dot,50,5,80,0.5,structured,5.859438251166121,2.9795221453062832,2.8799161058598375,0.09,2.7899161058598376,1.0,0.0
45,Linear,50,5,80,0.5,structured,59.46480205547707,3.836816732855447,55.627985322621626,5.3020000000000005,50.32598532262163,0.0,0.0
45,Network-Full,50,5,80,0.5,structured,54.96868171623174,0.18268368884538616,54.785998027386356,1.756,53.029998027386355,0.0,0.0
45,Network-NoTest,50,5,80,0.5,structured,56.98659609778001,1.7266224762323415e-05,56.98657883155525,1.774,55.21257883155525,0.0,0.0
45,Network-NoUpdate,50,5,80,0.5,structured,57.589246756872356,0.03953189638911629,57.54971486048324,1.729,55.82071486048324,0.0,0.0
45,Dot,50,5,80,0.75,structured,7.921072208867922,156.26362560715773,-148.34255339828982,0.09,-148.43255339828983,7.0,0.0
45,Linear,50,5,80,0.75,structured,12.657966220569623,9.831310025202244,2.826656195367379,5.155,-2.3283438046326213,1.0,0.0
45,Network-Full,50,5,80,0.75,structured,14.561946415465577,0.003641772255995007,14.558304643209583,1.765,12.793304643209582,1.0,0.0
45,Network-NoTest,50,5,80,0.75,structured,21.167261474267935,9.166001419956634,12.0012600543113,1.7469999999999999,10.2542600543113,0.0,0.0
45,Network-NoUpdate,50,5,80,0.75,structured,13.522088999009288,0.9608947025956487,12.561194296413639,1.765,10.796194296413638,0.0,0.0
45,Dot,50,5,80,1.0,structured,2.463239919348564,54.471073377700016,-52.00783345835145,0.09,-52.09783345835145,12.0,0.0
45,Linear,50,5,80,1.0,structured,51.47392853112193,84.91157535051329,-33.43764681939136,4.91,-38.34764681939136,2.0,0.0
45,Network-Full,50,5,80,1.0,structured,39.39904186083651,4.302612110709687,35.09642975012682,1.792,33.30442975012682,0.0,0.0
45,Network-NoTest,50,5,80,1.0,structured,41.604124319125305,1.2400464164575846,40.36407790266772,1.738,38.62607790266772,0.0,0.0
45,Network-NoUpdate,50,5,80,1.0,structured,27.10971839864139,4.061691244080809,23.048027154560582,1.765,21.283027154560582,2.0,0.0
45,Dot,200,5,80,0.0,structured,0.5246616301513802,0.0,0.5246616301513802,0.09,0.43466163015138026,0.0,0.0
45,Linear,200,5,80,0.0,structured,113.76489219773632,0.0,113.76489219773632,19.604,94.16089219773632,0.0,0.0
45,Network-Full,200,5,80,0.0,structured,10.610750288622041,0.0,10.610750288622041,1.738,8.872750288622042,0.0,0.0
45,Network-NoTest,200,5,80,0.0,structured,113.29643977338617,0.0,113.29643977338617,1.738,111.55843977338617,0.0,0.0
45,Network-NoUpdate,200,5,80,0.0,structured,105.75096494565565,0.0,105.75096494565565,1.7469999999999999,104.00396494565565,0.0,0.0
45,Dot,200,5,80,0.25,structured,-0.907061992374359,0.3214238114795429,-1.228485803853902,0.09,-1.318485803853902,0.0,0.0
45,Linear,200,5,80,0.25,structured,61.156764405804964,1319.1851272129268,-1258.0283628071218,19.206,-1277.2343628071217,0.0,0.0
45,Network-Full,200,5,80,0.25,structured,33.98295359890554,1.0650797555022962e-07,33.98295349239756,1.774,32.20895349239756,1.0,0.0
45,Network-NoTest,200,5,80,0.25,structured,39.494621044439334,0.15017567240841156,39.344445372030926,1.7469999999999999,37.597445372030926,0.0,0.0
45,Network-NoUpdate,200,5,80,0.25,structured,41.74749944439392,4.184747615099127e-08,41.74749940254644,1.729,40.01849940254644,2.0,0.0
45,Dot,200,5,80,0.5,structured,0.2623206783561045,0.06455920826493766,0.19776147009116685,0.09,0.10776147009116685,0.0,0.0
45,Linear,200,5,80,0.5,structured,57.35354283539835,424.11279310256026,-366.7592502671619,18.211,-384.97025026716193,0.0,0.0
45,Network-Full,200,5,80,0.5,structured,72.93913543958307,0.3628606658892971,72.57627477369377,1.756,70.82027477369377,0.0,0.0
45,Network-NoTest,200,5,80,0.5,structured,72.89820669693044,0.07135643494808847,72.82685026198236,1.756,71.07085026198236,0.0,0.0
45,Network-NoUpdate,200,5,80,0.5,structured,70.0565274149104,0.010985073920056931,70.04554234099035,1.756,68.28954234099035,1.0,0.0
45,Dot,200,5,80,0.75,structured,-5.133443392379363,0.052694040230372385,-5.186137432609736,0.09,-5.276137432609736,1.0,0.0
45,Linear,200,5,80,0.75,structured,75.10511745313921,4.064254624868637,71.04086282827058,19.206,51.83486282827057,0.0,0.0
45,Network-Full,200,5,80,0.75,structured,127.20258671587082,1.1504504829687239,126.0521362329021,1.738,124.3141362329021,7.0,0.0
45,Network-NoTest,200,5,80,0.75,structured,133.02795080362893,0.14588418763417899,132.88206661599475,1.7469999999999999,131.13506661599473,7.0,0.0
45,Network-NoUpdate,200,5,80,0.75,structured,139.1663586440657,43.401932897726034,95.76442574633967,1.774,93.99042574633967,7.0,0.0
45,Dot,200,5,80,1.0,structured,1.3282133867944008,108.59530731101914,-107.26709392422474,0.09,-107.35709392422474,7.0,0.0
45,Linear,200,5,80,1.0,structured,34.37799239494041,10.82420172846012,23.55379066648029,19.006999999999998,4.546790666480291,2.0,0.0
45,Network-Full,200,5,80,1.0,structured,43.826148117216015,1.9307472237887612e-05,43.82612880974378,1.765,42.06112880974378,3.0,0.0
45,Network-NoTest,200,5,80,1.0,structured,42.278101789854446,4.465883191703205e-05,42.27805713102253,1.7469999999999999,40.53105713102253,3.0,0.0
45,Network-NoUpdate,200,5,80,1.0,structured,42.93657837750666,8.223767166749905e-06,42.936570153739495,1.783,41.153570153739494,1.0,0.0
46,Dot,50,5,80,0.0,structured,-9.566420022321516,0.0,-9.566420022321516,0.09,-9.656420022321516,0.0,0.0
46,Linear,50,5,80,0.0,structured,57.68562547184514,0.0,57.68562547184514,5.155,52.53062547184514,0.0,0.0
46,Network-Full,50,5,80,0.0,structured,75.48300192699475,0.0,75.48300192699475,1.765,73.71800192699475,0.0,0.0
46,Network-NoTest,50,5,80,0.0,structured,76.54004314594295,0.0,76.54004314594295,1.738,74.80204314594295,0.0,0.0
