seed,agent,K,F,T,stakes,structure,total_reward,total_penalty,utility,cognitive_cost,cost_adjusted_utility,dual_picks,dual_rate,dual_rate_cond,E_abs_mean,expansions,contractions,revisions,contract_evals,steps_factor,steps_tabular
0,RW-Feature,50,5,80,1.0,unstructured,20.353232450784155,801.287747999725,-780.9345155489408,1.187,-782.1215155489408,3.0,0.0375,0.0410958904109589,15.482450214568777,0.0,0.0,0.0,0.0,80.0,0.0
0,LatentFactorEM,50,5,80,1.0,unstructured,68.88819288031793,1116.3502992127205,-1047.4621063324025,27.950000000000003,-1075.4121063324026,33.0,0.4125,0.4155844155844156,16.576933319414643,0.0,0.0,0.0,0.0,80.0,0.0
0,Dot,100,5,80,0.0,structured,-1.8400616543926578,0.0,-1.8400616543926578,0.09,-1.9300616543926579,0.0,0.0,0.0,5.869773002622171,0.0,0.0,0.0,0.0,0.0,0.0
0,Linear,100,5,80,0.0,structured,101.39340210948768,0.0,101.39340210948768,9.608,91.78540210948768,0.0,0.0,0.0,25.235905843670515,0.0,0.0,0.0,0.0,0.0,0.0
0,Thompson-Factor,100,5,80,0.0,structured,94.48430329378657,0.0,94.48430329378657,1.3499999999999999,93.13430329378657,0.0,0.0,0.0,19.698527427511767,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-Full,100,5,80,0.0,structured,73.00914323963431,0.0,73.00914323963431,1.729,71.28014323963431,0.0,0.0,0.0,7.001364141579595,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoContract,100,5,80,0.0,structured,91.84538632929636,0.0,91.84538632929636,1.774,90.07138632929636,0.0,0.0,0.0,23.935151972819163,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoTest,100,5,80,0.0,structured,93.67515992003162,0.0,93.67515992003162,1.774,91.90115992003162,0.0,0.0,0.0,21.133388316788782,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoUpdate,100,5,80,0.0,structured,97.95900835299975,0.0,97.95900835299975,1.774,96.18500835299974,0.0,0.0,0.0,22.69625680513074,0.0,0.0,0.0,0.0,80.0,0.0
0,UCB1,100,5,80,0.0,structured,3.6736332342526334,0.0,3.6736332342526334,2.48,1.1936332342526335,0.0,0.0,0.0,2.770931593065756,0.0,0.0,0.0,0.0,0.0,0.0
0,HierBayes,100,5,80,0.0,structured,86.82562874428147,0.0,86.82562874428147,3.75,83.07562874428147,0.0,0.0,0.0,14.861841029626998,0.0,0.0,0.0,0.0,80.0,0.0
0,RW-Feature,100,5,80,0.0,structured,91.46203466461208,0.0,91.46203466461208,1.1780000000000002,90.28403466461208,0.0,0.0,0.0,22.91481013160142,0.0,0.0,0.0,0.0,80.0,0.0
0,LatentFactorEM,100,5,80,0.0,structured,98.98925469464754,0.0,98.98925469464754,55.449999999999996,43.539254694647546,0.0,0.0,0.0,26.370385469765296,0.0,0.0,0.0,0.0,80.0,0.0
0,Dot,100,5,80,0.0,unstructured,10.461203897624852,0.0,10.461203897624852,0.09,10.371203897624852,0.0,0.0,0.0,3.6009076885339786,0.0,0.0,0.0,0.0,0.0,0.0
0,Linear,100,5,80,0.0,unstructured,95.95105131543426,0.0,95.95105131543426,9.608,86.34305131543425,0.0,0.0,0.0,10.783496720390271,0.0,0.0,0.0,0.0,0.0,0.0
0,Thompson-Factor,100,5,80,0.0,unstructured,-2.737458036713002,0.0,-2.737458036713002,1.3499999999999999,-4.087458036713002,0.0,0.0,0.0,1.2330387785732992,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-Full,100,5,80,0.0,unstructured,-8.214699512974313,0.0,-8.214699512974313,1.783,-9.997699512974313,0.0,0.0,0.0,1.391263915204569,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoContract,100,5,80,0.0,unstructured,3.5888633717128733,0.0,3.5888633717128733,1.7469999999999999,1.8418633717128734,0.0,0.0,0.0,8.64600075533185,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoTest,100,5,80,0.0,unstructured,15.733824523240951,0.0,15.733824523240951,1.72,14.01382452324095,0.0,0.0,0.0,21.896603181182307,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoUpdate,100,5,80,0.0,unstructured,7.408779752308936,0.0,7.408779752308936,1.765,5.643779752308936,0.0,0.0,0.0,26.03052078351073,0.0,0.0,0.0,0.0,80.0,0.0
